text,embedding,filename,type,chunk_id
指导方针草案 航程规划\
  1 目标\
\
  1.1 制定航行或航行计划， 以及对船舶进度的密切和持续监控 和职位，在执行此类计划期间是必不可少的 对海上生命安全、航行安全和效率的重要性 以及保护海洋环境。\
\
  1\,2 航程和航道规划的需要适用 到所有船只。有几个因素可能会阻碍保险箱 所有船只的航行和可能阻碍 大型船舶或运载危险货物的船只的航行。 在准备过程中需要考虑这些因素 的计划以及后续监控执行 计划。\
\
  1.3 航程和航道规划包括评估、 即收集与预期航程相关的所有信息 或通道;整个航程或航程的详细规划 berth to berth，包括那些需要 一名飞行员;执行计划;以及对进展的监控 在实施计划中的船舶。这些组件 的航程/航道规划分析如下。\
\
  2 鉴定\
\
  2.1 与预期相关的所有信息 应考虑航行或航行。以下项目应 在航程和航道规划中考虑：\
为验证考虑运输时间的稳定性更优，还分别建\
立了以运输时间和以运输成本为目标的函数。\
１） 以运输成本为目标的数学模型\
ｊ∈Ｐ ｋ∈Ｍ	∈Ｐ ｋ∈Ｍ ｌ∈Ｍ\
（８ ）\
约束条件与式（５）、（６）、（７）保持一致。２） 以运输时间为目标的数学模型\
ｊ∈Ｐ ｋ∈Ｍ	∈Ｐ ｋ∈Ｍ ｌ∈Ｍ\
（９ ）\
ｓ． ｔ．\
ｊ∈Ｐ ｋ∈Ｍ	∈Ｐ ｋ∈Ｍ ｌ∈Ｍ\
１. ５Ｃｖ	（１０）\
\
２\
其他约束条件与式（６）、（７ ）保持一致。 其中式（１０）相较于式（４）增加了惩罚成本。\
４	算例分析\
４. １	算例描述,[-2.13436112e-02  1.93004198e-02  4.35950309e-02  2.86662932e-02\
 -5.90063073e-02 -2.01133266e-02 -1.81987751e-02 -4.11452428e-02\
  1.94287356e-02 -3.11779492e-02  1.37447029e-01 -7.02285022e-02\
  4.77611050e-02 -3.42806205e-02  4.19090269e-03  2.54915822e-02\
 -2.93443706e-02  4.83878143e-02 -8.47128853e-02  4.25557494e-02\
  2.21086815e-02 -7.33312368e-02 -8.11694004e-03 -2.67056078e-02\
 -2.87031177e-02  2.68447362e-02 -1.94556620e-02  7.12260678e-02\
  9.19920020e-03 -2.84970663e-02 -2.72237472e-02  1.37325808e-01\
 -1.23659996e-02  3.75416502e-02  1.46221928e-03  1.91006402e-03\
  4.65617864e-04  3.05682123e-02  1.31518161e-02  2.32691076e-02\
 -8.73176008e-03 -8.71895999e-02  3.24164294e-02 -1.07971109e-01\
  2.10413262e-02  1.61749627e-02 -7.90695846e-02 -1.63636003e-02\
 -7.62573034e-02 -5.04033901e-02  5.27667406e-04  8.26741394e-04\
 -1.25590134e-02  3.97668518e-02  2.26965058e-03 -6.44030645e-02\
 -2.90196463e-02 -8.75618532e-02 -3.43800150e-03 -4.75379748e-05\
 -3.00649535e-02  4.42791246e-02 -3.19855139e-02 -3.42969387e-03\
 -3.39887030e-02  2.75176414e-03  6.95536956e-02  2.16873772e-02\
  8.56105180e-04  2.69820727e-02 -1.22401733e-02 -2.37684771e-02\
 -2.55332384e-02  7.39079388e-03 -3.36889997e-02  4.17309701e-02\
  7.40197971e-02 -5.82195371e-02 -4.51383963e-02 -1.15802154e-01\
 -8.32328424e-02  6.63208067e-02  3.68226655e-02 -1.00416299e-02\
 -6.23258799e-02  4.05679196e-02 -1.14373609e-01 -6.06878810e-02\
  4.66515161e-02 -2.12220885e-02  8.35108608e-02  1.05252992e-02\
 -7.73528265e-03  5.63825555e-02 -9.39638633e-03 -2.11605709e-02\
  9.14465934e-02  2.72040851e-02  9.20921043e-02 -2.62905359e-02\
  2.64698081e-02 -4.36537266e-02 -6.91975374e-03 -9.77937356e-02\
 -1.50432168e-02 -5.81984743e-02  6.81323046e-03 -6.58348436e-03\
  4.32321467e-02 -1.73601005e-02 -2.23880280e-02 -2.17210650e-02\
  2.61218492e-02 -1.13402516e-01 -8.30916241e-02  3.65249217e-02\
 -5.06106317e-02 -2.95673870e-02  8.86877701e-02 -1.65005885e-02\
  3.72587424e-03  9.99186095e-03 -4.47441116e-02 -7.88834468e-02\
 -6.88445270e-02 -4.44800071e-02 -1.66553073e-02  1.03069622e-32\
 -4.20493558e-02  6.72758818e-02  9.25850421e-02 -8.09694901e-02\
  6.82655051e-02 -6.18389435e-02 -4.95460853e-02 -2.45376155e-02\
 -8.18576943e-03  2.69043352e-03 -4.00240021e-03  6.39162511e-02\
 -9.89463478e-02  4.22408525e-03 -7.82915279e-02 -1.22238304e-02\
 -2.89664753e-02 -7.99625367e-02  1.25745765e-03 -2.68698819e-02\
  1.27452211e-02 -4.53863665e-03  9.12032947e-02 -2.02250350e-02\
 -7.51160830e-02  4.24074680e-02  3.12000252e-02  4.76152822e-02\
 -3.24345455e-02  3.63643095e-02  8.26854259e-02  1.38128363e-02\
 -2.58868448e-02 -2.60687228e-02 -1.25496954e-01  2.26926077e-02\
  2.36830600e-02 -2.65977569e-02  2.32865345e-02 -2.08230014e-03\
 -5.66652194e-02  1.20156901e-02  7.68635282e-03  2.15004273e-02\
  1.98526718e-02  6.43769205e-02 -8.10997281e-03  1.28466124e-02\
  1.02466810e-02 -4.69558723e-02 -8.34995136e-02 -2.04246044e-02\
 -2.21729185e-02  1.05129350e-02 -3.95026430e-02 -3.04955803e-02\
 -4.34161946e-02 -5.77254668e-02 -1.99567955e-02  2.53354106e-02\
 -1.64640322e-02  5.72252460e-03 -4.36236104e-03  1.11315474e-02\
  3.97003144e-02  2.30230279e-02  1.00087682e-02 -4.80692685e-02\
 -4.25163992e-02 -5.25420159e-02 -4.45147716e-02  1.14787798e-02\
  7.10660815e-02  2.55309660e-02  6.38639852e-02 -5.20312935e-02\
 -1.08645158e-03  1.80165265e-02  2.88050808e-02 -3.21450569e-02\
 -8.16629827e-02  2.18655029e-03 -8.58192146e-02  1.22128278e-02\
 -7.00725242e-02  1.90704614e-02  2.65856013e-02  1.00112306e-02\
 -1.23906629e-02 -7.10620135e-02 -1.19694293e-01 -3.07285152e-02\
  4.69807833e-02 -6.75707385e-02 -5.29057607e-02 -1.58917227e-32\
 -2.51411106e-02  4.56865840e-02 -1.58210117e-02  1.95208173e-02\
  5.23792058e-02 -6.97893929e-03 -2.24860832e-02  9.93737653e-02\
  2.34386697e-02  3.60815949e-03 -1.31330891e-02 -3.22113521e-02\
 -3.31239775e-02 -5.46090044e-02 -1.84772648e-02  4.34508249e-02\
  4.17971127e-02  1.58063442e-01 -3.38975303e-02 -1.80531461e-02\
  1.02638954e-03  2.68293358e-02 -1.95141226e-01  2.22013518e-02\
 -2.88126823e-02  5.82103431e-02 -1.89537574e-02 -7.68075585e-02\
  7.51071563e-03  1.07551865e-01  2.50510070e-02 -5.63640753e-03\
 -6.97468873e-04  7.87115768e-02 -3.98806892e-02 -9.93047208e-02\
  4.07638177e-02 -4.53351885e-02 -5.73237874e-02  1.31601021e-02\
 -2.80206986e-02 -1.29981749e-02  7.48709813e-02 -6.08799237e-05\
  4.85460646e-02  9.77523532e-03 -5.14494777e-02 -2.42751949e-02\
 -1.42598506e-02 -1.03944642e-02  9.49636549e-02  1.10509852e-02\
 -4.92510833e-02 -4.92075868e-02 -1.41424034e-02  3.15924101e-02\
  1.47483107e-02 -7.54961967e-02 -5.27322218e-02 -6.68458864e-02\
 -3.22513282e-02  3.62717062e-02  4.27888380e-03  2.60141771e-02\
 -1.73311234e-02 -9.39909182e-03  3.07279024e-02 -5.99120557e-02\
  4.41333875e-02 -1.35100022e-01 -1.40330698e-02  1.62129977e-03\
  6.41923677e-03 -6.98699206e-02  2.99192313e-02  5.86661976e-03\
 -1.28972502e-02  4.74847592e-02 -3.38598341e-02  3.82692255e-02\
  1.22907013e-02 -5.55898063e-02  5.64858094e-02  1.03115603e-01\
 -6.48024529e-02 -1.24392994e-02 -4.23237272e-02  2.22051293e-02\
 -7.36330263e-03 -1.79031212e-02 -4.01018858e-02  6.15908578e-03\
  3.84261040e-03  7.02776983e-02  1.01359226e-01 -5.16839123e-08\
  3.53713781e-02 -1.69124007e-01 -1.43599808e-02 -5.28766476e-02\
 -1.63116902e-02  1.42299533e-02 -5.16228043e-02 -5.04485425e-03\
 -8.16266704e-03  1.40734771e-02  1.71289481e-02  7.95468017e-02\
 -9.53107625e-02 -2.56416574e-02 -1.14679284e-01 -2.76457705e-02\
 -3.09083518e-03  2.67008990e-02 -3.08686104e-02 -4.87640686e-02\
 -5.70266135e-02  4.30342965e-02  2.49352213e-02 -9.47500914e-02\
  7.59901199e-03  2.43018405e-03 -6.41623512e-02  6.12990872e-04\
 -6.91312328e-02  1.70564167e-02  1.10781873e-02 -1.41873024e-03\
  6.64648339e-02 -4.18580770e-02  1.46806259e-02 -4.65298742e-02\
 -2.19695587e-02 -9.56277456e-03 -3.13944952e-03  6.85243076e-03\
 -1.17400847e-02 -1.24482483e-01 -5.15974611e-02  4.80958037e-02\
  1.02764733e-01 -5.76170012e-02 -9.87928826e-04  5.21013327e-02\
  5.54856807e-02 -3.05877123e-02  2.14392366e-03  9.84383747e-03\
  5.34324646e-02 -1.46743223e-01 -6.59818798e-02  2.00780649e-02\
 -4.10396904e-02  9.42926705e-02  9.62551460e-02 -1.42522305e-02\
  1.13029562e-01 -1.91323031e-02  5.07036336e-02  4.66042049e-02],考虑航线稳定性的集装箱公水联运路径优化研究.txt,TXT,5
ｊ∈Ｐ ｋ∈Ｍ	∈Ｐ ｋ∈Ｍ ｌ∈Ｍ\
（８ ）\
约束条件与式（５）、（６）、（７）保持一致。２） 以运输时间为目标的数学模型\
ｊ∈Ｐ ｋ∈Ｍ	∈Ｐ ｋ∈Ｍ ｌ∈Ｍ\
（９ ）\
ｓ． ｔ．\
ｊ∈Ｐ ｋ∈Ｍ	∈Ｐ ｋ∈Ｍ ｌ∈Ｍ\
１. ５Ｃｖ	（１０）\
\
２\
其他约束条件与式（６）、（７ ）保持一致。 其中式（１０）相较于式（４）增加了惩罚成本。\
４	算例分析\
４. １	算例描述\
现有某一跨境电商需要将其在浙江义乌仓库内的商品运往西班牙马德里海外仓，为购物节作提前准备。 假设该跨境电商的商品正好装满一个长度为４０ 英尺的集装箱（ ＦＥＵ ），要求运输成本不超过４ ０００ 美元，且必须在 ３４ ～３５ 天内将货物送达。\
根据该跨境电商的发货地址，选取与其距离较近的港口，上海港、宁波港和连云港港。 根据海外仓的位置选取与其距离较近的港口，马拉加港、维哥港、阿尔赫西拉斯港、巴塞罗那港、毕尔巴鄂港、卡塔赫纳港、瓦伦西亚港。\
４. ２	数据收集与整理\
４． ２． １	成本相关数据\
为便于计算运输总成本，查找了公路和水路运输的运输费率和中转费率。 运输费率如表 ２ 所示，对于中转费率，公路转水路的中转费率为 １５ 美元／ ＦＥＵ。\
表 ２	运输费率\
Ｔａｂ． ２	Ｔｒａｎｓｐｏｒｔ ｒａｔｅｓ\
运输方式	单位运输成本／ （美元／ ＦＥＵ／ ｋｍ）\
境内公路	１． ２８\
境外公路	２． ００\
水路	０． ２５\
此外，对于货物早到或晚到都会对跨境卖家造成影响，因此，对于每个集装箱每早到或晚到一天需增加 ２０ 美元成本。\
４． ２． ２	时间相关数据\
通过高德地图和必应地图分别获取国内外的公路运输距离和运输时间，具体如表 ３ 所示。 对于水路运输时间可通过计算平均航行天数稳定性指标的过程获得，对于水路运输距离，通过经纬度距离计算公式，计算每条轨迹中轨迹点之间的距离 ｄｉ ，并进行累加，按照船舶数量 ｎ 来求取平均航行距离，将该值作为水路运输距离，具体如式（１２ ）。 公路和水路运输的中转时间为 ０. ３４ ｈ／ ＦＥＵ。\
表 ３	国内外公路运输距离和运输时间\
Ｔａｂ． ３	Ｄｏｍｅｓｔｉｃ ａｎｄ ｆｏｒｅｉｇｎ ｒｏａｄ ｔｒａｎｓｐｏｒｔ\
ｄｉｓｔａｎｃｅ ａｎｄ ｔｒａｎｓｐｏｒｔ ｔｉｍｅ\
公路运输起始点	运输距离／ ｋｍ	运输时间／ ｈ\
上海港	２９３	３． ００,[ 6.39425078e-03  2.52200160e-02  3.64900008e-02 -2.02957317e-02\
 -4.43745330e-02  3.60488854e-02  2.17452217e-02 -6.50178939e-02\
  2.63615139e-03 -4.65237200e-02  1.72203094e-01 -4.57660966e-02\
  8.04754812e-03 -2.74474919e-02 -3.74200717e-02  7.99891874e-02\
 -2.66530700e-02  6.23238757e-02 -4.15310375e-02  1.11268833e-03\
 -4.03996632e-02 -5.38534224e-02  3.06932651e-03  9.13781859e-03\
 -1.49818277e-02  9.21823233e-02 -3.43319736e-02  9.13140029e-02\
  7.99537525e-02  7.68265268e-03 -6.80810735e-02  7.91582391e-02\
 -1.25561245e-02  3.13631329e-03  8.01263899e-02 -2.13968903e-02\
  5.15271425e-02  2.58336938e-03 -1.06781432e-02  3.53100933e-02\
 -7.97930807e-02 -2.23208796e-02  3.16024125e-02 -1.10104820e-02\
  1.15228295e-02  2.84059886e-02 -4.78768349e-02 -1.89194828e-02\
 -1.07957423e-01 -7.09574148e-02 -4.88757435e-03  1.20885279e-02\
 -2.99860574e-02  4.06929813e-02  2.44209096e-02  9.45231784e-03\
 -3.24048568e-03 -2.11391896e-02  1.08211646e-02 -3.58878896e-02\
 -4.03112061e-02  9.55999196e-02 -2.11702250e-02 -2.22279374e-02\
 -6.34169728e-02  1.48670403e-02  4.75975722e-02 -2.01754514e-02\
  9.12128598e-04  3.22901458e-02 -2.43709348e-02 -1.87678728e-02\
  2.16758549e-02 -4.84773926e-02 -3.41932476e-02 -3.41854692e-02\
 -4.42562141e-02  2.84239482e-02 -7.40997493e-02 -1.10161401e-01\
 -4.71362621e-02  4.94097592e-03  7.87531808e-02 -2.64108442e-02\
 -8.22197199e-02  3.03598791e-02 -5.53385057e-02 -8.36821496e-02\
  1.03755534e-01  1.49132516e-02  4.10720631e-02  5.24612144e-02\
 -1.64668281e-02 -2.65510636e-04 -3.15890205e-03 -8.73195454e-02\
  2.96273828e-02  3.33281010e-02  4.38111424e-02 -2.10300758e-02\
  4.51033302e-02 -6.57235980e-02 -4.70953211e-02 -3.93208936e-02\
 -1.63041465e-02 -1.01540387e-01 -3.42606790e-02 -4.09725718e-02\
  4.05651815e-02 -1.10044621e-03 -5.32340147e-02 -5.81675358e-02\
 -1.00891581e-02 -1.40933553e-02 -4.35908847e-02  4.06425260e-02\
 -5.70239797e-02 -7.19578266e-02  5.62182143e-02 -2.22501345e-02\
  5.22836857e-02  3.74328084e-02 -5.65791577e-02 -6.65889010e-02\
 -9.69720781e-02 -2.48124935e-02  5.49681410e-02  6.51040199e-33\
  4.64963056e-02  4.16462198e-02  2.70513669e-02 -3.25462520e-02\
  9.35237408e-02 -1.50700688e-01 -3.13913189e-02 -3.57569307e-02\
 -1.91761609e-02  3.43788825e-02  9.35568169e-05 -4.00950247e-03\
 -7.40594268e-02 -3.27786021e-02  9.51783080e-03 -4.16648202e-02\
 -2.15514190e-02 -5.96280284e-02  1.37165673e-02 -5.98067418e-02\
  2.62190849e-02  3.11082439e-03  4.91172895e-02 -4.26925570e-02\
 -4.89731170e-02 -9.56012588e-03  1.96136273e-02 -1.29247522e-02\
 -3.35690640e-02  4.68733609e-02 -2.21048035e-02 -2.39851736e-02\
  3.60717298e-03 -3.98124978e-02 -6.15019090e-02 -2.52382481e-03\
  6.43244237e-02 -3.19220424e-02  1.37188006e-03  5.50602376e-03\
 -4.63393778e-02 -1.17327571e-02  5.61187640e-02  3.92748974e-02\
  7.78904259e-02 -9.03750677e-03 -2.53671929e-02  2.17958372e-02\
  7.47650340e-02 -4.59866449e-02 -9.14221853e-02  3.34644411e-03\
 -2.63264645e-02 -1.72562152e-02 -6.79484010e-02 -1.35847358e-02\
 -7.15350434e-02  3.86018045e-02 -4.61911820e-02  4.99281567e-03\
 -4.68970649e-02 -1.99493915e-02  4.07908373e-02 -2.05525160e-02\
  9.03491676e-02  1.04568861e-02 -4.68869507e-02 -1.97442453e-02\
  1.72630586e-02 -7.38614574e-02 -1.05069414e-01  9.89918131e-03\
  8.48101825e-02 -1.54590895e-02  4.37823161e-02 -5.69621883e-02\
 -3.66351381e-02  1.15403011e-02  5.54993097e-03 -6.09577894e-02\
 -6.57784864e-02 -3.35992761e-02 -4.43923473e-02  2.46645920e-02\
 -5.42585701e-02 -3.04739531e-02  9.04652774e-02  7.89899528e-02\
  2.57672109e-02  1.55188395e-02 -1.37305170e-01 -3.80479321e-02\
  4.19972762e-02 -4.00697701e-02  2.60269898e-03 -1.19250471e-32\
 -2.84727942e-02  3.84850688e-02 -7.65937939e-02 -5.67611400e-03\
  2.01178808e-02 -1.54192578e-02 -2.16799192e-02  9.10565183e-02\
  3.12248804e-02 -3.26585658e-02 -2.07277164e-02  5.20799588e-03\
 -2.69036293e-02 -4.15661279e-03 -8.58240351e-02 -1.50553249e-02\
  2.93963077e-03  1.13304675e-01 -2.95745581e-02 -6.96379971e-03\
 -9.75719839e-03 -6.05654903e-02 -1.15305275e-01 -5.08144498e-03\
 -8.15257255e-04  4.52940352e-02  2.71922965e-02 -4.73595783e-02\
  1.05974982e-02  1.28444761e-01  4.00427505e-02 -5.46892397e-02\
 -4.22834512e-03  6.23953417e-02 -6.59397990e-02 -7.17282072e-02\
  3.27009782e-02 -1.43598346e-02 -1.29494593e-01  1.44283762e-02\
 -1.11963414e-02 -4.71321233e-02  8.46459717e-02 -3.89168598e-02\
  3.53205167e-02  5.89429475e-02 -2.22683381e-02 -3.74728180e-02\
 -4.89682294e-02  1.15314359e-02  9.25142467e-02  3.17099690e-02\
 -1.54569289e-02  2.27477681e-02  4.56668548e-02 -2.98171677e-03\
 -2.42584925e-02 -1.04107544e-01 -6.94048554e-02 -5.00527211e-02\
 -1.03525054e-02  1.17893010e-01 -4.04035486e-02  4.03367355e-02\
  6.53433055e-02 -1.68876480e-02 -1.27851013e-02 -2.72844527e-02\
  2.29467470e-02 -1.34291798e-01 -2.43827868e-02  2.50685640e-04\
  4.79395539e-02 -5.03069833e-02  1.65540930e-02  2.58831074e-03\
 -4.16115066e-03  1.03614740e-01 -2.29800809e-02  4.68030274e-02\
 -2.93697119e-02 -2.37068255e-02  7.10593630e-03  1.02421567e-01\
 -6.29092306e-02  1.11386618e-02  5.89706283e-03  6.85508177e-02\
  3.32727134e-02 -6.77241385e-02  3.65801230e-02  7.74397403e-02\
 -4.73564044e-02  1.40521685e-02  6.93959892e-02 -4.94587695e-08\
 -5.68987010e-03 -8.53688866e-02 -6.38887733e-02 -1.12467045e-02\
 -7.49613391e-03 -2.47429516e-02  2.58194841e-02 -1.20005328e-02\
 -1.71263926e-02 -5.88748753e-02  3.37561630e-02  4.66892011e-02\
 -8.70415643e-02 -1.78280454e-02 -1.14537530e-01 -4.25937660e-02\
 -6.13929890e-02  3.83689813e-02  6.41097501e-03 -9.12264958e-02\
 -7.18459412e-02 -6.89201290e-03  7.15865791e-02 -1.09361596e-01\
 -7.00349435e-02  6.63953424e-02 -9.96782631e-02 -2.84371078e-02\
 -1.64190438e-02  4.03039008e-02  2.55337474e-03 -9.06003732e-03\
  5.58222979e-02 -3.93324606e-02  5.33639975e-02 -3.90698612e-02\
  2.61450075e-02  2.93086171e-02  3.49035859e-02  9.82190855e-03\
  1.40373437e-02 -1.28546476e-01 -1.93718821e-02  2.41922978e-02\
  1.44375488e-01  1.13203200e-02  6.13833815e-02  7.01541603e-02\
  7.80151114e-02  3.04293912e-02  5.40890591e-03  1.84428832e-03\
  7.63741434e-02 -3.01543996e-02 -1.17297061e-02 -1.37341209e-03\
 -1.84477009e-02 -1.82614271e-02  5.88913895e-02  1.29868407e-02\
  1.72809549e-02  1.95476208e-02  1.01945391e-02  8.80278945e-02],考虑航线稳定性的集装箱公水联运路径优化研究.txt,TXT,6
表 ３	国内外公路运输距离和运输时间\
Ｔａｂ． ３	Ｄｏｍｅｓｔｉｃ ａｎｄ ｆｏｒｅｉｇｎ ｒｏａｄ ｔｒａｎｓｐｏｒｔ\
ｄｉｓｔａｎｃｅ ａｎｄ ｔｒａｎｓｐｏｒｔ ｔｉｍｅ\
公路运输起始点	运输距离／ ｋｍ	运输时间／ ｈ\
上海港	２９３	３． ００\
义乌	宁波港	２３５	２． ４２\
连云港港	６７９	６． ２８\
马拉加港	５３９	５． ００\
维哥港	５９０	５． ２２\
阿尔赫西拉斯港	６７１	６． ００\
马德里	巴塞罗那港	６２０	５． ３２\
毕尔巴鄂港	４１６	３． ４０\
卡塔赫纳港	４５１	４． ００\
瓦伦西亚港	３５８	３． １５\
 \
Σｎ  ｄｉ\
ｄｉｊ，２	＝	ｉ	（１２）\
ｎ\
４. ３	检索稳定性航线\
利用 ｐｙｔｈｏｎ 对平均航行天数稳定性数据进行航线检索，搜寻 ３ 个国内港口运至 ７ 个国外港口经过一次、两次中转的航线，其中经过一次中转的有３３ 条，两次中转的有 １ ５４４ 条，检索的部分航线如表 ４ 所示。\
４. ４	结果分析\
将数据带入计算，用 ｐｙｔｈｏｎ 遍历所有可能的路径，按照第 ３. ３ 节建立的模型，分三个目标来选择最优的路径，以平均航行天数稳定性指标为目标的模型，是追求运输时间的稳定性，以运输成本为目标的模型，是追求运输的经济性，以运输时间为目标的模型，是追求运输的时效性，求解的结果如表 ５ 所示。\
 \
表 ４	部分航线数据\
Ｔａｂ． ４	Ｐａｒｔ ｏｆ ｔｈｅ ｒｏｕｔｅ ｄａｔａ\
 \
航线	运输距离／ ｋｍ	运输时间／ 天	平均航行天数稳定性指标\
 \
\
上海港 ①  丹戎帕拉帕斯港 ②  马拉加港\
 \
①：２ ２３９. ６５\
②：７ ００７. ０４\
 \
①：６. ０２\
②：１７. ０８\
 \
①：０. ２３\
②：０． ００\
 \
\
上海港 ①  鹿特丹港 ②  维哥港\
 \
①：１０ ６９２. ２４\
②：９９６. ３０\
 \
①：３０. ８７\
②：３. １５\
 \
①：０. １３\
②：０. １５\
\
上海港 ①  宁波港 ②  丹戎帕拉帕斯港 ③  马拉加港\
\
\
上海港 ①  釜山港 ②  丹戎帕拉帕斯港 ③  马拉加港\
 \
①：１９４. ８２②：２ ２１９. ９９③：７ ００７. ０４①：５３２. ９５②：２ ６１５. ３９③：７ ００７. ０４,[-1.72149520e-02 -2.30547264e-02  1.33909797e-02 -4.36766520e-02\
 -4.21761647e-02 -1.48468371e-02 -2.37904694e-02 -2.54814215e-02\
 -1.28734494e-02 -3.59869860e-02  1.27015829e-01 -6.28383607e-02\
  3.65577079e-02  2.52450258e-02  1.61696654e-02  4.84375507e-02\
 -4.69604172e-02  5.78428945e-03 -6.25736639e-02 -1.05709257e-02\
 -5.95769696e-02 -8.59093368e-02 -1.65801328e-02 -1.15032261e-02\
 -2.13778904e-03  2.56192498e-02 -5.63626317e-03  6.39679581e-02\
  5.97283952e-02 -4.99469899e-02 -1.05130777e-01  1.51301607e-01\
 -2.62508262e-02  7.90911075e-03  6.25137314e-02 -2.90282350e-03\
  2.30806377e-02  2.56009563e-03 -1.53888250e-04  2.82721762e-02\
 -1.38178179e-02 -2.62584370e-02  1.05316833e-01 -9.94473137e-03\
  1.18220681e-02  2.27959938e-02 -3.09454333e-02 -3.89194931e-03\
 -7.58917183e-02 -7.12938830e-02  1.61824059e-02 -7.04216957e-03\
  1.23846354e-02  3.79716307e-02 -1.97501425e-02 -1.14223678e-02\
 -3.41199525e-02 -1.25322146e-02  2.36256663e-02 -8.46645609e-03\
 -7.15340674e-02  5.72276525e-02 -5.95358945e-03 -1.11969924e-02\
 -8.20711479e-02 -3.71245726e-04  3.03844977e-02 -1.92679744e-02\
 -2.53095739e-02  1.46604367e-02 -3.80333662e-02 -7.94464070e-03\
 -1.17996018e-02 -7.06724217e-03 -3.81817333e-02 -1.36267534e-03\
 -2.11390797e-02  1.27314609e-02 -8.54487419e-02 -1.17815018e-01\
 -7.34737664e-02  2.98868082e-02  7.65850618e-02 -7.38952309e-02\
 -3.45282741e-02  1.70181934e-02 -6.13577850e-02 -7.31869936e-02\
  6.88888580e-02 -3.34740616e-02  8.77545327e-02  3.46042812e-02\
  6.60403445e-03 -2.30477401e-03  2.39447281e-02  5.36169158e-03\
  6.65744171e-02  4.50315326e-02  1.26705030e-02 -5.16029969e-02\
  5.05617782e-02 -8.73495638e-02 -4.65460084e-02 -6.31583109e-02\
 -9.77128744e-03 -4.18861918e-02 -1.31168840e-02  7.46853650e-03\
  8.37770849e-02  2.94459779e-02 -7.66734853e-02 -3.76302600e-02\
 -1.12957641e-04 -7.54935816e-02 -7.23375902e-02  2.08686553e-02\
 -2.65573133e-02 -3.18864472e-02  4.90321629e-02 -2.96405628e-02\
  4.35501374e-02  3.93254915e-03 -5.50032780e-02 -4.49692607e-02\
 -8.83627683e-02  1.04693882e-02  2.46195346e-02  3.40487522e-33\
  2.25755181e-02  6.64670169e-02 -4.33709793e-04 -6.30910322e-02\
  7.01338425e-02 -8.28613341e-02  1.84879340e-02 -2.41992343e-02\
  2.22035293e-02  2.69770622e-02 -4.10749353e-02  7.57892132e-02\
 -9.82099846e-02 -1.18328072e-02 -3.90693583e-02 -2.33699493e-02\
 -3.87935266e-02 -5.36643490e-02 -4.15138155e-03 -4.80622202e-02\
  1.79586150e-02  1.96666480e-03  6.30788654e-02 -3.00562587e-02\
 -3.74789760e-02 -3.68089788e-02  3.19553092e-02  1.03987334e-02\
